시도명,시군구명,대형폐기물명,대형폐기물구분명,대형폐기물규격,유무료여부,수수료,관리기관명,데이터기준일자,제공기관코드,제공기관명
전북특별자치도,군산시,카페트,생활용품류,,유료,4500,,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,군산시,카페트,생활용품류,,유료,3500,,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,군산시,캐비닛,생활용품류,,유료,6500,,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,군산시,캐비닛,생활용품류,,유료,4500,,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,군산시,화장대,생활용품류,,유료,3500,,2025-05-25,4671000,전북특별자치도 군산시
전북특별자치도,남원시,문갑,가구류,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,문짝,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,문짝,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,밥상,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,서랍장,가구류,,유료,7500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,서랍장,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,서랍장,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,소파,가구류,,유료,10000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,소파,가구류,,유료,6300,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,식탁,가구류,,유료,10000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,식탁,가구류,,유료,6300,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,신발장,가구류,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,싱크대,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,싱크대,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,싱크대,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,싱크대,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,의자,가구류,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,의자,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,의자,가구류,,유료,1200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,장롱,가구류,,유료,18800,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,장롱,가구류,,유료,12500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,장식장,가구류,,유료,8700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,장식장,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,진열대,가구류,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,진열대,가구류,,유료,6200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,찬장,가구류,,유료,10000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,찬장,가구류,,유료,6200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,책꽂이,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,책상,가구류,,유료,6300,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,책상,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,침대류,가구류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,침대류,가구류,,유료,6200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,침대류,가구류,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,캐비닛,가구류,,유료,8700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,캐비닛,가구류,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,화장대,가구류,,유료,6200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,간판,기타,,유료,8000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,간판,기타,,유료,4000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,난로,기타,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,난로,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,다리미,기타,,유료,1200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,물탱크,기타,,유료,12500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,물탱크,기타,,유료,7500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,변기통,기타,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,보일러통,기타,,유료,10000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,보일러통,기타,,유료,6200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,보일러통,기타,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,세면대,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,수족관,기타,,유료,12500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,수족관,기타,,유료,6200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,스피커,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,쌀마대,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,쌀통,기타,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,오락기,기타,,유료,7500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,오락기,기타,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,온풍기,기타,,유료,12500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,온풍기,기타,,유료,10000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,온풍기,기타,,유료,7500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,욕조,기타,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,유모차+보행기,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,인형류,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,자판기,기타,,유료,10000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,자판기,기타,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,장난감류,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,장판+카페트+목재류+플라스틱류,기타,,유료,120,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,칸막이판넬,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,피아노,기타,,유료,12500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,피아노,기타,,유료,18800,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,항아리,기타,,유료,5000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,항아리,기타,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,가방,생활용품류,,유료,1200,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,금고,생활용품류,,유료,18700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,금고,생활용품류,,유료,15000,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,벽시계,생활용품류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,액자,생활용품류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,옷걸이,생활용품류,,유료,2500,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,남원시,재봉틀,생활용품류,,유료,3700,,2025-06-23,4701000,전북특별자치도 남원시
전북특별자치도,무주군,매트리스,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,매트리스,가구류,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,문갑,가구류,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,서랍장,가구류,,유료,6600,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,서랍장,가구류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,서랍장,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,소파,가구류,,유료,8800,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,소파,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,소파,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,식탁,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,식탁,가구류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,신발장,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,싱크대,가구류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,싱크대,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,싱크대,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,의자,가구류,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,의자,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,의자,가구류,,유료,1100,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,장롱,가구류,,유료,22000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,장롱,가구류,,유료,11000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,재봉틀,가구류,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,진열장,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,진열장,가구류,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,찬장,가구류,,유료,8800,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,찬장,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,책상,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,책상,가구류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,침대,가구류,,유료,8800,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,침대,가구류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,칸막이 패널,가구류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,화장대,가구류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,가스오븐레인지,가전제품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,가스오븐레인지,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,공기청정기,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,난로,가전제품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,난로,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,냉장고,가전제품류,,무료,0,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,밥통,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,복사기,가전제품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,비디오,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,선풍기,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,세탁기,가전제품류,,무료,0,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,식기건조기,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,에어컨,가전제품류,,무료,0,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,오락기기,가전제품류,,유료,6600,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,오락기기,가전제품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,온풍기,가전제품류,,유료,11000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,온풍기,가전제품류,,유료,7700,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,자판기,가전제품류,,유료,8800,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,전축(오디오),가전제품류,,유료,15000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,전축(오디오),가전제품류,,유료,11000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,전축(오디오),가전제품류,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,진공청소기,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,컴퓨터 일체,가전제품류,,무료,0,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,탈수기,가전제품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,텔레비전,가전제품류,,무료,0,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,팬히터,가전제품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,간판,기타,,유료,8800,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,간판,기타,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,금고,기타,,유료,22000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,금고,기타,,유료,11000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,기타 가전제품 및 사무용제품,기타,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,기타 가전제품 및 사무용제품,기타,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,기타 가전제품 및 사무용제품,기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,문짝,기타,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,문짝,기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,물탱크,기타,,유료,6600,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,변기,기타,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,보일러통,기타,,유료,8800,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,보일러통,기타,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,보일러통,기타,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,사업장생활계폐기물,기타,,유료,48000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,사업장생활계폐기물,기타,,유료,59000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,세면기,기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,소화기,기타,,유료,3500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,수족관,기타,,유료,11000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,수족관,기타,,유료,5500,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,스티로폼,기타,,무료,0,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,스티로폼,기타,,유료,15000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,욕조,기타,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,유모차,기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,의류,기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,이불,기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,장판(카펫),기타,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,고무통,생활용품류,,유료,1100,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,마네킹,생활용품류,,유료,3300,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,벽시계,생활용품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,벽시계,생활용품류,,유료,1100,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,보행기,생활용품류,,유료,2200,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,쌀통,생활용품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,캐비닛,생활용품류,,유료,6600,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,캐비닛,생활용품류,,유료,4400,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,피아노,생활용품류,,유료,11000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,무주군,피아노,생활용품류,,유료,20000,,2025-08-18,4741000,전북특별자치도 무주군
전북특별자치도,완주군,전자제품,가전제품류,,무료,0,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,돌식탁,생활용품류,,유료,7000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,돌침대,생활용품류,,유료,15000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,돌침대,생활용품류,,유료,22000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,매트리스,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,매트리스,생활용품류,,유료,3000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,문갑,생활용품류,,유료,3000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,서랍장,생활용품류,,유료,6000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,서랍장,생활용품류,,유료,4000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,서랍장,생활용품류,,유료,2000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,소파,생활용품류,,유료,8000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,소파,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,소파,생활용품류,,유료,2000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,식탁,생활용품류,,유료,4000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,식탁,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,신발장,생활용품류,,유료,2000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,장농,생활용품류,,유료,10000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,장농,생활용품류,,유료,15000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,진열장,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,진열장,생활용품류,,유료,3000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,찬장,생활용품류,,유료,8000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,찬장,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,책상,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,책상,생활용품류,,유료,4000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,침대,생활용품류,,유료,8000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,침대,생활용품류,,유료,5000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,피아노,생활용품류,,유료,10000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,피아노,생활용품류,,유료,15000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,완주군,화장대,생활용품류,,유료,4000,,2024-01-29,4721000,전북특별자치도 완주군
전북특별자치도,익산시,비키니 옷장,가구류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,신발장,가구류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,신발장,가구류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,의자,가구류,,유료,1000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,의자,가구류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,의자,가구류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,의자,가구류,,유료,10000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,조리대,가구류,,유료,4000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,조리대,가구류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,조리대,가구류,,유료,15000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,조리대,가구류,,유료,20000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,찬장,가구류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,찬장,가구류,,유료,8000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,책상,가구류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,책상,가구류,,유료,4000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,책상,가구류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,책상,가구류,,유료,10000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,회의용 탁자,가구류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,회의용 탁자,가구류,,유료,7000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,회의용 탁자,가구류,,유료,9000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,가스오븐렌지,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,가스오븐렌지,가전제품류,,유료,4000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,건조기,가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,건조기,가전제품류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,공기청정기,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,공기청정기,가전제품류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,복사기,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,복사기,가전제품류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,선풍기,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,선풍기,가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,세탁기,가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,세탁기,가전제품류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,스타일러,가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,스타일러,가전제품류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,식기건조기,가전제품류,,유료,4000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,식기건조기,가전제품류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,식기세척기,가전제품류,,유료,4000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,식기세척기,가전제품류,,유료,6000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,에어컨(온풍기),가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,에어컨(온풍기),가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,에어컨(온풍기),가전제품류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,에어컨(온풍기),가전제품류,,유료,8000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,오디오,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,오디오,가전제품류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,오디오,가전제품류,,유료,10000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,오디오,가전제품류,,유료,15000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,일반가전,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,전기히터(팬히터),가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,정수기,가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,정수기,가전제품류,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,컴퓨터 본체,가전제품류,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,컴퓨터 주변기기(키보드),가전제품류,,유료,1000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,"컴퓨터 주변기기(프린터, 모니터)",가전제품류,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,난로,기타,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,난로,기타,,유료,4000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,당구대,기타,,유료,20000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,보일러통,기타,,유료,3000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,보일러통,기타,,유료,5000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,아이스박스,기타,,유료,1000,,2025-03-28,4681000,전북특별자치도 익산시
전북특별자치도,익산시,아이스박스,기타,,유료,2000,,2025-03-28,4681000,전북특별자치도 익산시
